"","Times","P","I"
"330",32.9,202.385317753262,244.430902900824
"331",33,202.058738348114,251.307013027638
"332",33.1,200.283793455335,258.208043526085
"333",33.2,197.04298466616,265.030887907219
"334",33.3,192.370147885564,271.662818245651
"335",33.4,186.352786064948,277.985126087612
"336",33.5,179.13022401131,283.877837477447
"337",33.6,170.887255483829,289.22522603589
"338",33.7,161.843592495646,293.921672206592
"339",33.8,152.240112765285,297.877285295867
"340",33.9,142.323471071551,301.02266084863
"341",34,132.330936464155,303.312216633565
"342",34.1,122.477246654817,304.725733802536
"343",34.2,112.944846073406,305.267989426696
"344",34.3,103.878213962821,304.966639049567
"345",34.4,95.3822787092306,303.86875226284
"346",34.5,87.5242934367906,302.036493024289
"347",34.6,80.3382470515663,299.542516170022
"348",34.7,73.8307093393403,296.46553338142
"349",34.8,67.987157906233,292.886402872509
"350",34.9,62.7780407533262,288.884935263789
"351",35,58.1641113746034,284.537484121408
"352",35.1,54.1008187078044,279.915282559596
"353",35.2,50.541678481313,275.083430289524
"354",35.3,47.4407225994824,270.100426822059
"355",35.4,44.7541646574734,265.018097695111
"356",35.5,42.4414438077832,259.881801751347
"357",35.6,40.4657955243585,254.730827112252
"358",35.7,38.7944844136207,249.598896410382
"359",35.8,37.3988070325834,244.514722626297
"360",35.9,36.2539506234875,239.502581722898
"361",36,35.3387731149324,234.582851949402
"362",36.1,34.6355353394543,229.772532984442
"363",36.2,34.1296260735608,225.08573528916
"364",36.3,33.8092973435708,220.534105199536
"365",36.4,33.6654192220886,216.127212049657
"366",36.5,33.6912460001292,211.872912742991
"367",36.6,33.882239892497,207.777631605177
"368",36.7,34.2359085003011,203.846632458045
"369",36.8,34.751664117938,200.084265292921
"370",36.9,35.4307144909678,196.494174500069
"371",37,36.2759752495512,193.079485546047
"372",37.1,37.2920016362957,189.842971219666
"373",37.2,38.4849341702935,186.787202531198
"374",37.3,39.8624560940374,183.914685157889
"375",37.4,41.4337582691324,181.227984279919
"376",37.5,43.2095061925137,178.729840574094
"377",37.6,45.2018036732843,176.423279354184
"378",37.7,47.4241472736564,174.311714282596
"379",37.8,49.8913645344729,172.399047141917
"380",37.9,52.6195273629284,170.689764914352
"381",38,55.6258310699915,169.189034626776
"382",38.1,58.9284278758662,167.902796733434
"383",38.2,62.5462022358155,166.837857084789
"384",38.3,66.4984722299067,166.001977094648
"385",38.4,70.8045980323414,165.403960963596
"386",38.5,75.4834845268058,165.053738677036
"387",38.6,80.5529520572116,164.962442222893
"388",38.7,86.028953263731,165.142471268661
"389",38.8,91.9246147517964,165.607543637586
"390",38.9,98.249081707463,166.372723987026
"391",39,105.006145685533,167.454422082005
"392",39.1,112.192641782549,168.870349455635
"393",39.2,119.796612332365,170.639421072727
"394",39.3,127.795245958483,172.781584172047
"395",39.4,136.152623592612,175.317553414794
"396",39.5,144.817330164661,178.268427073122
"397",39.6,153.720028740101,181.655155166397
"398",39.7,162.771139657575,185.497826788467
"399",39.8,171.858822848782,189.814741576283
"400",39.9,180.84752391725,194.621230494882
"401",40,189.577409113829,199.928195255937
"402",40.1,197.865072882352,205.740346057233
"403",40.2,205.505941212106,212.054136433075
"404",40.3,212.278796531733,218.855424772211
"405",40.4,217.952792234763,226.116937134777
"406",40.5,222.297180382798,233.795667213284
"407",40.6,225.093724736671,241.83042449045
"408",40.7,226.151401326806,250.139825472727
"409",40.8,225.322485612557,258.62110732456
